CustomerID,Gender,Age,GeographyLocation,CreditCard,Exited,Date,PaymentMode,Year,Month,Status
CUST00311,Female,27,Guinea,Yes,No,2017-07-21,Credit Card,2017,July,Active
CUST00312,Male,48,Ivory Coast,No,No,2016-01-30,Credit Card,2016,January,Active
CUST00313,Female,50,Ivory Coast,Yes,Yes,2019-12-23,Net Banking,2019,December,Inactive
CUST00314,Male,46,Ivory Coast,No,No,2017-05-12,UPI,2017,May,Active
CUST00315,Male,22,Guinea,Yes,No,2017-05-08,Credit Card,2017,May,Active
CUST00316,Female,30,Guinea,Yes,No,2017-07-17,Debit Card,2017,July,Active
CUST00317,Male,18,Guinea,Yes,No,2019-05-04,Net Banking,2019,May,Active
CUST00318,Male,40,Ivory Coast,No,No,2018-01-09,Credit Card,2018,January,Active
CUST00319,Male,57,Guinea,Yes,No,2019-03-07,Net Banking,2019,March,Active
CUST00320,Female,20,Guinea,Yes,No,2017-11-24,Credit Card,2017,November,Active
CUST00321,Female,20,Sierra Leone,No,No,2019-04-29,Debit Card,2019,April,Active
CUST00322,Male,24,Sierra Leone,Yes,No,2017-11-01,Net Banking,2017,November,Active
CUST00323,Female,53,Ivory Coast,Yes,No,2017-12-04,Debit Card,2017,December,Active
CUST00324,Female,52,Sierra Leone,Yes,No,2016-06-26,Credit Card,2016,June,Active
CUST00325,Female,32,Sierra Leone,Yes,Yes,2017-02-15,Debit Card,2017,February,Inactive
CUST00326,Female,57,Sierra Leone,Yes,No,2019-10-18,Credit Card,2019,October,Active
CUST00327,Male,20,Guinea,No,No,2018-01-05,Credit Card,2018,January,Active
CUST00328,Male,46,Sierra Leone,Yes,No,2017-11-02,Credit Card,2017,November,Active
CUST00329,Female,47,Sierra Leone,Yes,No,2018-09-20,Credit Card,2018,September,Active
CUST00330,Female,56,Sierra Leone,Yes,No,2018-03-13,UPI,2018,March,Active
CUST00331,Male,35,Guinea,No,No,2019-06-26,Net Banking,2019,June,Active
CUST00332,Male,28,Ivory Coast,Yes,No,2018-09-25,UPI,2018,September,Active
CUST00333,Female,60,Guinea,Yes,No,2017-03-20,Credit Card,2017,March,Active
CUST00334,Male,66,Guinea,Yes,No,2016-12-06,Net Banking,2016,December,Active
CUST00335,Female,55,Sierra Leone,No,No,2018-03-10,Credit Card,2018,March,Active
CUST00336,Female,57,Ivory Coast,No,No,2019-06-03,Credit Card,2019,June,Active
CUST00337,Male,18,Sierra Leone,Yes,No,2018-10-28,Debit Card,2018,October,Active
CUST00338,Male,46,Sierra Leone,Yes,No,2017-06-18,Net Banking,2017,June,Active
CUST00339,Female,27,Ivory Coast,Yes,No,2018-09-08,Credit Card,2018,September,Active
CUST00340,Female,45,Ivory Coast,Yes,No,2018-01-04,Debit Card,2018,January,Active
CUST00341,Male,74,Guinea,Yes,Yes,2019-10-04,Credit Card,2019,October,Inactive
CUST00342,Female,48,Ivory Coast,Yes,No,2019-04-04,Debit Card,2019,April,Active
CUST00343,Male,36,Guinea,Yes,Yes,2019-07-22,Debit Card,2019,July,Inactive
CUST00344,Female,20,Guinea,No,Yes,2018-08-07,Debit Card,2018,August,Inactive
CUST00345,Male,53,Sierra Leone,Yes,Yes,2017-07-01,Net Banking,2017,July,Inactive
CUST00346,Male,60,Sierra Leone,Yes,No,2016-11-07,Net Banking,2016,November,Active
CUST00347,Male,32,Sierra Leone,Yes,No,2018-08-26,Debit Card,2018,August,Active
CUST00348,Female,50,Ivory Coast,Yes,No,2016-08-14,Debit Card,2016,August,Active
CUST00349,Female,58,Ivory Coast,Yes,No,2018-12-18,Debit Card,2018,December,Active
CUST00350,Male,60,Guinea,Yes,No,2018-02-07,Debit Card,2018,February,Active
CUST00351,Female,68,Guinea,No,No,2019-01-25,UPI,2019,January,Active
CUST00352,Male,62,Guinea,No,No,2017-12-21,Credit Card,2017,December,Active
CUST00353,Male,43,Ivory Coast,No,No,2016-09-05,UPI,2016,September,Active
CUST00354,Female,33,Guinea,Yes,No,2016-09-17,Debit Card,2016,September,Active
CUST00355,Female,53,Guinea,No,No,2019-11-27,Net Banking,2019,November,Active
CUST00356,Male,50,Ivory Coast,Yes,Yes,2016-02-27,UPI,2016,February,Inactive
CUST00357,Female,37,Sierra Leone,Yes,Yes,2018-12-16,UPI,2018,December,Inactive
CUST00358,Female,30,Ivory Coast,Yes,Yes,2016-03-13,Debit Card,2016,March,Inactive
CUST00359,Male,50,Guinea,Yes,No,2019-11-14,Credit Card,2019,November,Active
CUST00360,Male,22,Sierra Leone,No,No,2018-05-02,Net Banking,2018,May,Active
CUST00361,Female,54,Ivory Coast,Yes,No,2017-06-17,Credit Card,2017,June,Active
CUST00362,Male,31,Sierra Leone,Yes,No,2016-02-22,UPI,2016,February,Active
CUST00363,Male,44,Sierra Leone,Yes,No,2017-07-22,Net Banking,2017,July,Active
CUST00364,Female,40,Guinea,No,No,2018-06-12,UPI,2018,June,Active
CUST00365,Male,31,Ivory Coast,No,No,2016-04-12,Debit Card,2016,April,Active
CUST00366,Male,57,Guinea,Yes,No,2019-02-09,Net Banking,2019,February,Active
CUST00367,Female,21,Ivory Coast,Yes,No,2018-03-29,Credit Card,2018,March,Active
CUST00368,Female,56,Ivory Coast,No,No,2018-07-06,Net Banking,2018,July,Active
CUST00369,Male,69,Ivory Coast,Yes,No,2017-01-04,Debit Card,2017,January,Active
CUST00370,Male,36,Sierra Leone,Yes,No,2017-10-08,Debit Card,2017,October,Active
CUST00371,Female,64,Sierra Leone,Yes,No,2018-04-11,UPI,2018,April,Active
CUST00372,Female,71,Guinea,Yes,Yes,2019-04-23,UPI,2019,April,Inactive
CUST00373,Female,21,Ivory Coast,Yes,Yes,2018-11-15,Debit Card,2018,November,Inactive
CUST00374,Female,47,Ivory Coast,Yes,Yes,2016-01-25,Debit Card,2016,January,Inactive
CUST00375,Male,36,Sierra Leone,Yes,No,2018-04-16,Debit Card,2018,April,Active
CUST00376,Female,48,Ivory Coast,No,No,2018-07-16,Debit Card,2018,July,Active
CUST00377,Female,48,Guinea,Yes,No,2019-07-11,Credit Card,2019,July,Active
CUST00378,Male,26,Ivory Coast,Yes,No,2019-05-28,Net Banking,2019,May,Active
CUST00379,Female,70,Ivory Coast,Yes,No,2017-03-27,Net Banking,2017,March,Active
CUST00380,Male,30,Sierra Leone,Yes,Yes,2017-12-07,Cash,2017,December,Inactive
CUST00381,Female,31,Ivory Coast,Yes,No,2019-04-10,Debit Card,2019,April,Active
CUST00382,Female,72,Guinea,No,No,2019-04-08,Cash,2019,April,Active
CUST00383,Female,63,Guinea,Yes,No,2019-11-19,Credit Card,2019,November,Active
CUST00384,Male,71,Guinea,Yes,No,2019-02-09,Net Banking,2019,February,Active
CUST00385,Male,27,Guinea,Yes,Yes,2018-06-13,Cash,2018,June,Inactive
CUST00386,Female,65,Sierra Leone,Yes,Yes,2017-11-13,Net Banking,2017,November,Inactive
CUST00387,Male,48,Ivory Coast,No,No,2017-11-16,Debit Card,2017,November,Active
CUST00388,Male,54,Sierra Leone,Yes,No,2016-10-16,Debit Card,2016,October,Active
CUST00389,Male,40,Guinea,No,No,2017-08-02,UPI,2017,August,Active
CUST00390,Male,44,Ivory Coast,No,No,2016-05-18,UPI,2016,May,Active
CUST00391,Male,23,Sierra Leone,Yes,No,2019-05-27,Debit Card,2019,May,Active
CUST00392,Male,43,Ivory Coast,Yes,No,2019-11-27,UPI,2019,November,Active
CUST00393,Female,19,Guinea,Yes,No,2017-05-12,UPI,2017,May,Active
CUST00394,Female,62,Guinea,No,No,2018-04-20,Credit Card,2018,April,Active
CUST00395,Male,30,Ivory Coast,Yes,No,2018-11-14,Debit Card,2018,November,Active
CUST00396,Female,68,Ivory Coast,Yes,Yes,2017-02-09,Cash,2017,February,Inactive
CUST00397,Female,67,Guinea,Yes,No,2019-06-29,Debit Card,2019,June,Active
CUST00398,Female,36,Sierra Leone,Yes,No,2017-03-21,Net Banking,2017,March,Active
CUST00399,Female,18,Guinea,No,No,2017-11-07,Net Banking,2017,November,Active
CUST00400,Male,57,Ivory Coast,Yes,No,2018-06-24,Credit Card,2018,June,Active
CUST00401,Female,49,Sierra Leone,Yes,No,2018-03-30,UPI,2018,March,Active
CUST00402,Female,39,Guinea,Yes,Yes,2019-01-05,Debit Card,2019,January,Inactive
CUST00403,Male,65,Ivory Coast,Yes,No,2019-09-09,Debit Card,2019,September,Active
CUST00404,Male,46,Ivory Coast,Yes,No,2017-04-24,Net Banking,2017,April,Active
CUST00405,Female,19,Ivory Coast,Yes,No,2016-10-10,Debit Card,2016,October,Active
CUST00406,Female,57,Sierra Leone,Yes,Yes,2019-03-27,Debit Card,2019,March,Inactive
CUST00407,Female,55,Sierra Leone,Yes,No,2019-04-06,Debit Card,2019,April,Active
CUST00408,Female,65,Sierra Leone,Yes,No,2019-03-18,Debit Card,2019,March,Active
CUST00409,Female,72,Sierra Leone,Yes,No,2019-03-12,Debit Card,2019,March,Active
CUST00410,Female,28,Ivory Coast,No,Yes,2017-10-04,Credit Card,2017,October,Inactive
CUST00411,Male,34,Ivory Coast,No,No,2019-09-22,UPI,2019,September,Active
CUST00412,Female,72,Sierra Leone,Yes,Yes,2016-04-06,Debit Card,2016,April,Inactive
CUST00413,Female,68,Sierra Leone,Yes,No,2017-03-28,Credit Card,2017,March,Active
CUST00414,Male,60,Ivory Coast,No,No,2019-07-11,UPI,2019,July,Active
CUST00415,Male,25,Guinea,Yes,No,2017-01-27,Credit Card,2017,January,Active
CUST00416,Male,39,Guinea,No,No,2019-10-01,Net Banking,2019,October,Active
CUST00417,Male,21,Ivory Coast,No,No,2017-01-20,Net Banking,2017,January,Active
CUST00418,Female,28,Sierra Leone,Yes,No,2016-06-13,Credit Card,2016,June,Active
CUST00419,Female,25,Sierra Leone,Yes,No,2019-11-20,Credit Card,2019,November,Active
CUST00420,Female,26,Ivory Coast,Yes,No,2017-06-14,Credit Card,2017,June,Active
CUST00421,Female,43,Guinea,Yes,No,2018-03-05,Cash,2018,March,Active
CUST00422,Female,19,Ivory Coast,No,No,2017-03-25,UPI,2017,March,Active
CUST00423,Female,33,Ivory Coast,No,No,2017-05-28,Debit Card,2017,May,Active
CUST00424,Male,48,Ivory Coast,Yes,No,2017-02-08,Debit Card,2017,February,Active
CUST00425,Female,23,Sierra Leone,Yes,No,2017-06-05,Net Banking,2017,June,Active
CUST00426,Male,70,Sierra Leone,Yes,No,2018-08-11,Debit Card,2018,August,Active
CUST00427,Male,38,Sierra Leone,Yes,No,2017-09-09,Credit Card,2017,September,Active
CUST00428,Female,43,Guinea,Yes,No,2016-01-17,Credit Card,2016,January,Active
CUST00429,Male,36,Ivory Coast,No,No,2016-07-22,UPI,2016,July,Active
CUST00430,Female,45,Ivory Coast,Yes,No,2018-10-27,UPI,2018,October,Active
CUST00431,Male,25,Guinea,Yes,No,2018-10-30,Credit Card,2018,October,Active
CUST00432,Female,31,Sierra Leone,Yes,No,2018-02-22,Credit Card,2018,February,Active
CUST00433,Male,41,Ivory Coast,Yes,No,2016-01-13,Credit Card,2016,January,Active
CUST00434,Female,65,Guinea,Yes,No,2016-07-07,Debit Card,2016,July,Active
CUST00435,Female,61,Sierra Leone,Yes,Yes,2019-12-26,Credit Card,2019,December,Inactive
CUST00436,Female,54,Sierra Leone,Yes,No,2016-05-23,Credit Card,2016,May,Active
CUST00437,Female,73,Ivory Coast,No,No,2019-12-19,Debit Card,2019,December,Active
CUST00438,Female,43,Sierra Leone,Yes,No,2016-10-12,Credit Card,2016,October,Active
CUST00439,Male,48,Guinea,Yes,Yes,2016-11-23,Credit Card,2016,November,Inactive
CUST00440,Male,73,Sierra Leone,No,No,2017-11-25,Net Banking,2017,November,Active
CUST00441,Male,68,Ivory Coast,No,No,2018-05-30,Net Banking,2018,May,Active
CUST00442,Female,49,Guinea,Yes,No,2017-03-11,UPI,2017,March,Active
CUST00443,Male,67,Sierra Leone,Yes,No,2018-09-17,Debit Card,2018,September,Active
CUST00444,Female,58,Sierra Leone,No,Yes,2016-11-26,Credit Card,2016,November,Inactive
CUST00445,Female,19,Sierra Leone,Yes,No,2018-12-07,Debit Card,2018,December,Active
CUST00446,Male,42,Guinea,Yes,No,2018-02-13,UPI,2018,February,Active
CUST00447,Male,69,Sierra Leone,Yes,No,2018-08-07,Credit Card,2018,August,Active
CUST00448,Female,61,Ivory Coast,Yes,No,2019-07-04,Credit Card,2019,July,Active
CUST00449,Male,19,Guinea,Yes,No,2019-01-15,Credit Card,2019,January,Active
CUST00450,Female,59,Guinea,Yes,No,2018-11-21,Cash,2018,November,Active
CUST00451,Female,18,Sierra Leone,No,No,2016-11-13,Cash,2016,November,Active
CUST00452,Female,53,Guinea,No,No,2019-03-12,Net Banking,2019,March,Active
CUST00453,Female,74,Ivory Coast,No,No,2018-09-04,Credit Card,2018,September,Active
CUST00454,Female,29,Guinea,Yes,Yes,2019-01-20,UPI,2019,January,Inactive
CUST00455,Male,26,Ivory Coast,Yes,Yes,2016-07-07,Net Banking,2016,July,Inactive
CUST00456,Male,53,Sierra Leone,No,Yes,2019-01-06,Net Banking,2019,January,Inactive
CUST00457,Female,58,Guinea,Yes,No,2018-04-24,UPI,2018,April,Active
CUST00458,Female,45,Ivory Coast,Yes,Yes,2017-03-15,Debit Card,2017,March,Inactive
CUST00459,Male,55,Sierra Leone,Yes,No,2016-02-03,UPI,2016,February,Active
CUST00460,Male,50,Ivory Coast,Yes,No,2016-04-27,UPI,2016,April,Active
CUST00461,Female,59,Guinea,Yes,Yes,2016-01-24,Debit Card,2016,January,Inactive
CUST00462,Male,63,Guinea,Yes,No,2018-02-17,Net Banking,2018,February,Active
CUST00463,Female,39,Ivory Coast,No,No,2018-09-14,Debit Card,2018,September,Active
CUST00464,Male,42,Sierra Leone,Yes,Yes,2019-12-08,Net Banking,2019,December,Inactive
CUST00465,Female,35,Sierra Leone,No,Yes,2019-05-22,Debit Card,2019,May,Inactive
CUST00466,Male,23,Sierra Leone,No,No,2016-05-08,Debit Card,2016,May,Active
CUST00467,Female,35,Sierra Leone,Yes,Yes,2016-07-30,Debit Card,2016,July,Inactive
CUST00468,Male,69,Ivory Coast,No,No,2017-03-28,Net Banking,2017,March,Active
CUST00469,Male,33,Guinea,Yes,Yes,2016-06-09,Cash,2016,June,Inactive
CUST00470,Female,32,Ivory Coast,Yes,No,2019-02-06,Credit Card,2019,February,Active
CUST00471,Male,65,Guinea,Yes,No,2019-12-22,Debit Card,2019,December,Active
CUST00472,Female,25,Guinea,Yes,No,2018-12-23,UPI,2018,December,Active
CUST00473,Male,30,Ivory Coast,Yes,Yes,2018-10-29,Credit Card,2018,October,Inactive
CUST00474,Female,72,Ivory Coast,Yes,Yes,2016-02-01,Cash,2016,February,Inactive
CUST00475,Male,60,Sierra Leone,Yes,No,2019-02-22,Net Banking,2019,February,Active
CUST00476,Female,74,Guinea,Yes,No,2019-07-29,UPI,2019,July,Active
CUST00477,Male,24,Sierra Leone,Yes,Yes,2017-09-12,UPI,2017,September,Inactive
CUST00478,Female,34,Sierra Leone,Yes,No,2019-04-08,UPI,2019,April,Active
CUST00479,Male,67,Ivory Coast,Yes,No,2019-04-14,Credit Card,2019,April,Active
CUST00480,Female,49,Sierra Leone,No,No,2018-06-20,Debit Card,2018,June,Active
CUST00481,Female,39,Sierra Leone,Yes,No,2016-09-01,Credit Card,2016,September,Active
CUST00482,Female,72,Sierra Leone,No,No,2016-09-12,UPI,2016,September,Active
CUST00483,Male,68,Ivory Coast,Yes,No,2018-01-13,Net Banking,2018,January,Active
CUST00484,Female,74,Sierra Leone,Yes,No,2019-03-20,Credit Card,2019,March,Active
CUST00485,Male,30,Sierra Leone,Yes,Yes,2016-04-12,Debit Card,2016,April,Inactive
CUST00486,Female,64,Ivory Coast,Yes,Yes,2018-09-11,Credit Card,2018,September,Inactive
CUST00487,Male,40,Ivory Coast,No,No,2017-06-20,Net Banking,2017,June,Active
CUST00488,Female,71,Ivory Coast,Yes,No,2019-03-10,Debit Card,2019,March,Active
CUST00489,Male,46,Guinea,Yes,No,2019-07-20,Credit Card,2019,July,Active
CUST00490,Male,39,Ivory Coast,Yes,No,2017-09-11,Debit Card,2017,September,Active
CUST00491,Female,18,Guinea,Yes,No,2016-01-27,Credit Card,2016,January,Active
CUST00492,Male,46,Ivory Coast,No,Yes,2017-10-12,Credit Card,2017,October,Inactive
CUST00493,Male,65,Ivory Coast,Yes,Yes,2016-05-13,Credit Card,2016,May,Inactive
CUST00494,Female,22,Ivory Coast,No,Yes,2016-10-19,UPI,2016,October,Inactive
CUST00495,Male,52,Guinea,Yes,No,2019-06-01,Debit Card,2019,June,Active
CUST00496,Male,72,Sierra Leone,Yes,No,2019-10-23,Net Banking,2019,October,Active
CUST00497,Male,27,Ivory Coast,Yes,Yes,2017-12-28,Debit Card,2017,December,Inactive
CUST00498,Female,36,Guinea,Yes,No,2017-12-15,Net Banking,2017,December,Active
CUST00499,Male,54,Ivory Coast,No,Yes,2016-04-15,Credit Card,2016,April,Inactive
CUST00500,Female,24,Sierra Leone,Yes,No,2017-04-21,Credit Card,2017,April,Active
CUST00501,Male,63,Guinea,Yes,No,2018-08-25,Credit Card,2018,August,Active
CUST00502,Male,52,Ivory Coast,No,Yes,2018-06-06,Credit Card,2018,June,Inactive
CUST00503,Male,62,Ivory Coast,Yes,No,2019-05-10,Debit Card,2019,May,Active
CUST00504,Female,30,Ivory Coast,Yes,No,2019-08-31,Credit Card,2019,August,Active
CUST00505,Male,27,Sierra Leone,Yes,No,2018-10-30,Debit Card,2018,October,Active
CUST00506,Male,19,Guinea,Yes,No,2019-07-04,Credit Card,2019,July,Active
CUST00507,Female,23,Ivory Coast,Yes,No,2017-12-27,Net Banking,2017,December,Active
CUST00508,Male,25,Ivory Coast,Yes,No,2016-05-25,UPI,2016,May,Active
CUST00509,Female,53,Guinea,No,Yes,2019-10-13,Credit Card,2019,October,Inactive
CUST00510,Female,42,Sierra Leone,Yes,No,2018-06-04,Credit Card,2018,June,Active
CUST00511,Male,61,Sierra Leone,No,No,2018-01-04,Debit Card,2018,January,Active
CUST00512,Female,64,Sierra Leone,Yes,No,2019-10-28,Credit Card,2019,October,Active
CUST00513,Male,57,Sierra Leone,Yes,Yes,2017-05-04,Credit Card,2017,May,Inactive
CUST00514,Female,24,Sierra Leone,No,No,2019-01-31,Credit Card,2019,January,Active
CUST00515,Female,63,Ivory Coast,No,No,2017-12-24,UPI,2017,December,Active
CUST00516,Male,40,Ivory Coast,Yes,Yes,2016-02-17,Net Banking,2016,February,Inactive
CUST00517,Female,36,Ivory Coast,Yes,No,2019-04-23,Cash,2019,April,Active
CUST00518,Female,63,Guinea,No,No,2016-04-12,Debit Card,2016,April,Active
CUST00519,Female,39,Sierra Leone,No,Yes,2019-06-01,UPI,2019,June,Inactive
CUST00520,Female,30,Guinea,No,No,2019-11-01,UPI,2019,November,Active
CUST00521,Female,38,Sierra Leone,Yes,No,2018-09-09,UPI,2018,September,Active
CUST00522,Male,18,Sierra Leone,Yes,No,2016-04-20,Credit Card,2016,April,Active
CUST00523,Female,36,Guinea,Yes,No,2016-11-17,Net Banking,2016,November,Active
CUST00524,Male,50,Ivory Coast,No,No,2018-02-01,Net Banking,2018,February,Active
CUST00525,Female,21,Guinea,Yes,No,2018-10-06,Debit Card,2018,October,Active
CUST00526,Male,59,Ivory Coast,Yes,No,2019-03-22,Debit Card,2019,March,Active
CUST00527,Male,20,Sierra Leone,No,No,2018-07-29,UPI,2018,July,Active
CUST00528,Female,44,Ivory Coast,Yes,No,2019-10-11,Cash,2019,October,Active
CUST00529,Female,69,Sierra Leone,No,No,2018-07-25,UPI,2018,July,Active
CUST00530,Female,58,Sierra Leone,Yes,No,2016-12-08,UPI,2016,December,Active
CUST00531,Male,52,Ivory Coast,Yes,No,2017-09-23,Debit Card,2017,September,Active
CUST00532,Female,45,Sierra Leone,Yes,No,2019-12-11,Net Banking,2019,December,Active
CUST00533,Male,23,Ivory Coast,Yes,No,2016-10-10,Debit Card,2016,October,Active
CUST00534,Male,23,Guinea,Yes,No,2018-02-14,Debit Card,2018,February,Active
CUST00535,Male,72,Sierra Leone,Yes,No,2018-01-06,UPI,2018,January,Active
CUST00536,Female,74,Sierra Leone,Yes,No,2018-02-04,UPI,2018,February,Active
CUST00537,Female,61,Guinea,No,No,2019-03-26,Net Banking,2019,March,Active
CUST00538,Male,40,Sierra Leone,Yes,No,2018-05-29,UPI,2018,May,Active
CUST00539,Male,50,Guinea,Yes,No,2017-11-26,Debit Card,2017,November,Active
CUST00540,Female,33,Guinea,Yes,No,2019-11-23,Debit Card,2019,November,Active
CUST00541,Male,41,Sierra Leone,Yes,No,2018-03-15,UPI,2018,March,Active
CUST00542,Female,22,Guinea,No,No,2018-07-03,Debit Card,2018,July,Active
CUST00543,Male,58,Guinea,Yes,No,2019-10-18,Credit Card,2019,October,Active
CUST00544,Female,59,Guinea,Yes,No,2017-03-18,Debit Card,2017,March,Active
CUST00545,Male,30,Sierra Leone,No,Yes,2019-12-29,Debit Card,2019,December,Inactive
CUST00546,Female,64,Guinea,Yes,No,2019-09-26,Credit Card,2019,September,Active
CUST00547,Male,29,Ivory Coast,Yes,No,2016-09-04,Debit Card,2016,September,Active
CUST00548,Female,22,Ivory Coast,No,No,2018-07-19,UPI,2018,July,Active
CUST00549,Female,54,Guinea,No,No,2016-04-27,UPI,2016,April,Active
CUST00550,Male,48,Ivory Coast,Yes,No,2016-04-01,Debit Card,2016,April,Active
CUST00551,Male,45,Sierra Leone,Yes,No,2019-12-31,Net Banking,2019,December,Active
CUST00552,Female,45,Guinea,No,No,2018-04-27,Credit Card,2018,April,Active
CUST00553,Male,47,Sierra Leone,Yes,No,2018-09-10,UPI,2018,September,Active
CUST00554,Female,35,Ivory Coast,No,Yes,2019-01-03,Debit Card,2019,January,Inactive
CUST00555,Male,61,Ivory Coast,No,No,2016-03-19,Net Banking,2016,March,Active
CUST00556,Female,44,Ivory Coast,Yes,No,2017-11-25,Net Banking,2017,November,Active
CUST00557,Female,52,Ivory Coast,Yes,Yes,2019-01-07,Credit Card,2019,January,Inactive
CUST00558,Female,43,Sierra Leone,Yes,No,2017-12-13,UPI,2017,December,Active
CUST00559,Female,74,Guinea,Yes,Yes,2016-07-23,Net Banking,2016,July,Inactive
CUST00560,Female,56,Sierra Leone,Yes,No,2018-03-28,UPI,2018,March,Active
CUST00561,Female,66,Guinea,No,No,2017-06-24,Credit Card,2017,June,Active
CUST00562,Male,68,Ivory Coast,Yes,No,2018-04-05,Net Banking,2018,April,Active
CUST00563,Male,35,Ivory Coast,Yes,Yes,2019-07-29,Credit Card,2019,July,Inactive
CUST00564,Male,50,Ivory Coast,No,No,2016-01-23,UPI,2016,January,Active
CUST00565,Female,42,Ivory Coast,Yes,Yes,2016-05-12,UPI,2016,May,Inactive
CUST00566,Female,73,Sierra Leone,Yes,No,2016-02-28,Credit Card,2016,February,Active
CUST00567,Female,48,Guinea,Yes,No,2018-02-11,Net Banking,2018,February,Active
CUST00568,Female,54,Guinea,Yes,No,2017-03-17,Credit Card,2017,March,Active
CUST00569,Male,19,Ivory Coast,No,No,2016-10-08,UPI,2016,October,Active
CUST00570,Male,50,Sierra Leone,Yes,No,2019-04-09,Credit Card,2019,April,Active
CUST00571,Female,56,Ivory Coast,Yes,No,2019-02-23,Credit Card,2019,February,Active
CUST00572,Male,60,Guinea,Yes,No,2018-08-12,Credit Card,2018,August,Active
CUST00573,Male,60,Guinea,No,No,2019-01-14,Net Banking,2019,January,Active
CUST00574,Female,49,Sierra Leone,No,Yes,2017-09-12,Credit Card,2017,September,Inactive
CUST00575,Male,35,Guinea,Yes,No,2017-07-09,Net Banking,2017,July,Active
CUST00576,Female,34,Sierra Leone,No,Yes,2017-12-16,Net Banking,2017,December,Inactive
CUST00577,Male,51,Ivory Coast,Yes,No,2016-04-15,Debit Card,2016,April,Active
CUST00578,Female,56,Ivory Coast,Yes,No,2016-08-06,Debit Card,2016,August,Active
CUST00579,Female,24,Sierra Leone,No,No,2018-07-10,Credit Card,2018,July,Active
CUST00580,Female,59,Ivory Coast,Yes,No,2017-07-09,UPI,2017,July,Active
CUST00581,Female,71,Sierra Leone,Yes,No,2017-12-29,Credit Card,2017,December,Active
CUST00582,Male,70,Ivory Coast,Yes,No,2016-10-31,UPI,2016,October,Active
CUST00583,Female,52,Ivory Coast,Yes,No,2016-03-31,Debit Card,2016,March,Active
